Study_area,Date,Hare_color,Cluster,Elevation,Lat,Lon,day,Year,isSnow
NewEngland,2016-11-10T00:00:00Z,molting,2066,1227.02002,44.13,-71.74,315,2016,In season
NewEngland,2017-01-16T00:00:00Z,white,2066,1227.02002,44.13,-71.74,16,2017,In season
NewEngland,2017-05-07T00:00:00Z,brown,2066,1227.02002,44.13,-71.74,127,2017,Out of season
NewEngland,2017-05-12T00:00:00Z,brown,2066,1227.02002,44.13,-71.74,132,2017,Out of season
NewEngland,2017-05-17T00:00:00Z,brown,2066,1227.02002,44.13,-71.74,137,2017,Out of season
NewEngland,2017-07-16T00:00:00Z,brown,2066,1227.02002,44.13,-71.74,197,2017,Out of season
NewEngland,2017-11-19T00:00:00Z,molting,2066,1227.02002,44.13,-71.74,323,2017,In season
NewEngland,2017-11-20T00:00:00Z,white,2066,1227.02002,44.13,-71.74,324,2017,In season
NewEngland,2017-11-26T00:00:00Z,white,2066,1227.02002,44.13,-71.74,330,2017,In season
NewEngland,2017-12-06T00:00:00Z,white,2066,1227.02002,44.13,-71.74,340,2017,In season
NewEngland,2014-01-28T00:00:00Z,white,2066,1317.900024,44.12,-71.74,28,2014,In season
NewEngland,2014-03-02T00:00:00Z,white,2066,1317.900024,44.12,-71.74,61,2014,In season
NewEngland,2014-03-24T00:00:00Z,white,2066,1317.900024,44.12,-71.74,83,2014,In season
NewEngland,2014-04-08T00:00:00Z,white,2066,1317.900024,44.12,-71.74,98,2014,In season
NewEngland,2014-04-14T00:00:00Z,white,2066,1317.900024,44.12,-71.74,104,2014,In season
NewEngland,2014-05-07T00:00:00Z,molting,2066,1317.900024,44.12,-71.74,127,2014,Out of season
NewEngland,2014-04-19T00:00:00Z,molting,2067,786.8989868,44.13,-71.71,109,2014,In season
NewEngland,2015-01-26T00:00:00Z,white,2067,786.8989868,44.13,-71.71,26,2015,In season
NewEngland,2015-02-11T00:00:00Z,white,2067,786.8989868,44.13,-71.71,42,2015,In season
NewEngland,2015-05-12T00:00:00Z,brown,2067,786.8989868,44.13,-71.71,132,2015,Out of season
NewEngland,2015-05-13T00:00:00Z,brown,2067,786.8989868,44.13,-71.71,133,2015,Out of season
NewEngland,2015-05-13T00:00:00Z,molting,2067,786.8989868,44.13,-71.71,133,2015,Out of season
NewEngland,2015-05-20T00:00:00Z,brown,2067,786.8989868,44.13,-71.71,140,2015,Out of season
NewEngland,2015-05-21T00:00:00Z,brown,2067,786.8989868,44.13,-71.71,141,2015,Out of season
NewEngland,2015-07-02T00:00:00Z,brown,2067,786.8989868,44.13,-71.71,183,2015,Out of season
NewEngland,2016-02-02T00:00:00Z,white,2067,786.8989868,44.13,-71.71,33,2016,In season
NewEngland,2017-08-13T00:00:00Z,brown,2067,786.8989868,44.13,-71.71,225,2017,Out of season
NewEngland,2017-08-18T00:00:00Z,brown,2067,786.8989868,44.13,-71.71,230,2017,Out of season
Canada,2012-09-11T00:00:00Z,brown,3,1406,51.17,-115.66,255,2012,Out of season
Canada,2014-09-27T00:00:00Z,brown,55,1841,51.58,-116.14,270,2014,Out of season
Canada,2015-01-04T00:00:00Z,white,55,1841,51.58,-116.14,4,2015,In season
Canada,2015-01-18T00:00:00Z,white,55,1841,51.58,-116.14,18,2015,In season
Canada,2015-02-11T00:00:00Z,white,55,1841,51.58,-116.14,42,2015,In season
Canada,2015-02-24T00:00:00Z,white,55,1841,51.58,-116.14,55,2015,In season
Canada,2015-02-28T00:00:00Z,white,55,1841,51.58,-116.14,59,2015,In season
Canada,2015-03-02T00:00:00Z,white,55,1841,51.58,-116.14,61,2015,In season
Canada,2015-10-09T00:00:00Z,molting,55,1841,51.58,-116.14,282,2015,Out of season
Canada,2015-10-24T00:00:00Z,molting,55,1841,51.58,-116.14,297,2015,Out of season
Canada,2015-12-15T00:00:00Z,white,55,1841,51.58,-116.14,349,2015,In season
Canada,2015-12-18T00:00:00Z,white,55,1841,51.58,-116.14,352,2015,In season
Canada,2015-12-20T00:00:00Z,white,55,1841,51.58,-116.14,354,2015,In season
Canada,2015-12-26T00:00:00Z,white,55,1841,51.58,-116.14,360,2015,In season
Canada,2016-01-04T00:00:00Z,white,55,1841,51.58,-116.14,4,2016,In season
Canada,2015-11-20T00:00:00Z,white,56,1948,51.56,-116.1,324,2015,In season
Canada,2016-02-08T00:00:00Z,white,56,1948,51.56,-116.1,39,2016,In season
Canada,2016-02-17T00:00:00Z,white,56,1948,51.56,-116.1,48,2016,In season
Canada,2014-01-18T00:00:00Z,white,57,1295,51.12,-116.45,18,2014,In season
Canada,2014-03-26T00:00:00Z,white,57,1295,51.12,-116.45,85,2014,In season
Canada,2014-04-29T00:00:00Z,molting,57,1295,51.12,-116.45,119,2014,In season
Canada,2014-05-08T00:00:00Z,molting,57,1295,51.12,-116.45,128,2014,In season
Canada,2014-05-12T00:00:00Z,brown,57,1295,51.12,-116.45,132,2014,Out of season
Canada,2014-05-14T00:00:00Z,brown,57,1295,51.12,-116.45,134,2014,Out of season
Canada,2014-05-16T00:00:00Z,brown,57,1295,51.12,-116.45,136,2014,Out of season
Canada,2014-04-11T00:00:00Z,white,58,1720,51.49,-116.2,101,2014,In season
Canada,2015-01-30T00:00:00Z,white,59,2018,51.76,-116.35,30,2015,In season
Canada,2016-02-13T00:00:00Z,white,59,2018,51.76,-116.35,44,2016,In season
Canada,2012-07-05T00:00:00Z,brown,60,1794,50.84,-116.1,187,2012,Out of season
Canada,2012-07-07T00:00:00Z,brown,60,1794,50.84,-116.1,189,2012,Out of season
Canada,2012-07-08T00:00:00Z,brown,60,1794,50.84,-116.1,190,2012,Out of season
Canada,2012-07-10T00:00:00Z,brown,60,1794,50.84,-116.1,192,2012,Out of season
Canada,2012-07-17T00:00:00Z,brown,60,1794,50.84,-116.1,199,2012,Out of season
Canada,2012-07-25T00:00:00Z,brown,60,1794,50.84,-116.1,207,2012,Out of season
Canada,2012-08-05T00:00:00Z,brown,60,1794,50.84,-116.1,218,2012,Out of season
Canada,2013-12-05T00:00:00Z,white,60,1794,50.84,-116.1,339,2013,In season
Canada,2014-01-24T00:00:00Z,white,60,1794,50.84,-116.1,24,2014,In season
Canada,2014-01-27T00:00:00Z,white,60,1794,50.84,-116.1,27,2014,In season
Canada,2014-02-07T00:00:00Z,white,60,1794,50.84,-116.1,38,2014,In season
Canada,2014-02-08T00:00:00Z,white,60,1794,50.84,-116.1,39,2014,In season
Canada,2014-02-13T00:00:00Z,white,60,1794,50.84,-116.1,44,2014,In season
Canada,2014-02-14T00:00:00Z,white,60,1794,50.84,-116.1,45,2014,In season
Canada,2014-03-28T00:00:00Z,white,60,1794,50.84,-116.1,87,2014,In season
Canada,2014-03-29T00:00:00Z,white,60,1794,50.84,-116.1,88,2014,In season
Canada,2014-06-10T00:00:00Z,brown,60,1794,50.84,-116.1,161,2014,Out of season
Canada,2014-06-11T00:00:00Z,brown,60,1794,50.84,-116.1,162,2014,Out of season
Canada,2014-06-12T00:00:00Z,brown,60,1794,50.84,-116.1,163,2014,Out of season
Canada,2014-06-18T00:00:00Z,brown,60,1794,50.84,-116.1,169,2014,Out of season
Canada,2014-06-19T00:00:00Z,brown,60,1794,50.84,-116.1,170,2014,Out of season
Canada,2014-06-20T00:00:00Z,brown,60,1794,50.84,-116.1,171,2014,Out of season
Canada,2014-07-18T00:00:00Z,brown,60,1794,50.84,-116.1,199,2014,Out of season
Canada,2014-08-08T00:00:00Z,brown,60,1794,50.84,-116.1,220,2014,Out of season
Canada,2014-08-18T00:00:00Z,brown,60,1794,50.84,-116.1,230,2014,Out of season
Canada,2014-08-23T00:00:00Z,brown,60,1794,50.84,-116.1,235,2014,Out of season
Canada,2014-09-09T00:00:00Z,brown,60,1794,50.84,-116.1,252,2014,Out of season
Canada,2014-09-12T00:00:00Z,brown,60,1794,50.84,-116.1,255,2014,Out of season
Canada,2014-09-13T00:00:00Z,brown,60,1794,50.84,-116.1,256,2014,Out of season
Canada,2014-09-15T00:00:00Z,brown,60,1794,50.84,-116.1,258,2014,Out of season
Canada,2014-09-22T00:00:00Z,brown,60,1794,50.84,-116.1,265,2014,Out of season
Canada,2014-11-06T00:00:00Z,molting,60,1794,50.84,-116.1,310,2014,Out of season
Canada,2014-11-15T00:00:00Z,molting,60,1794,50.84,-116.1,319,2014,In season
Canada,2014-11-19T00:00:00Z,white,60,1794,50.84,-116.1,323,2014,In season
Canada,2014-12-19T00:00:00Z,white,60,1794,50.84,-116.1,353,2014,In season
Canada,2015-01-30T00:00:00Z,white,60,1794,50.84,-116.1,30,2015,In season
Canada,2015-02-24T00:00:00Z,white,60,1794,50.84,-116.1,55,2015,In season
Canada,2015-03-15T00:00:00Z,white,60,1794,50.84,-116.1,74,2015,In season
Canada,2015-03-23T00:00:00Z,molting,60,1794,50.84,-116.1,82,2015,In season
Canada,2015-04-11T00:00:00Z,molting,60,1794,50.84,-116.1,101,2015,In season
Canada,2015-04-11T00:00:00Z,white,60,1794,50.84,-116.1,101,2015,In season
Canada,2015-04-28T00:00:00Z,molting,60,1794,50.84,-116.1,118,2015,In season
Canada,2015-05-04T00:00:00Z,molting,60,1794,50.84,-116.1,124,2015,In season
Canada,2015-05-21T00:00:00Z,brown,60,1794,50.84,-116.1,141,2015,In season
Canada,2015-05-23T00:00:00Z,brown,60,1794,50.84,-116.1,143,2015,Out of season
Canada,2015-05-25T00:00:00Z,brown,60,1794,50.84,-116.1,145,2015,Out of season
NewEngland,2014-05-04T00:00:00Z,brown,2068,861.9829712,44.44,-71.1,124,2014,Out of season
NewEngland,2014-05-07T00:00:00Z,molting,2068,861.9829712,44.44,-71.1,127,2014,Out of season
NewEngland,2014-04-25T00:00:00Z,molting,2069,828.0440063,44.45,-71.09,115,2014,Out of season
NewEngland,2014-04-27T00:00:00Z,molting,2069,828.0440063,44.45,-71.09,117,2014,Out of season
NewEngland,2014-05-02T00:00:00Z,molting,2069,828.0440063,44.45,-71.09,122,2014,Out of season
NewEngland,2014-05-07T00:00:00Z,molting,2069,828.0440063,44.45,-71.09,127,2014,Out of season
NewEngland,2014-05-25T00:00:00Z,brown,2069,828.0440063,44.45,-71.09,145,2014,Out of season
NewEngland,2014-03-23T00:00:00Z,white,2070,780.75,44.46,-71.07,82,2014,In season
NewEngland,2014-02-14T00:00:00Z,white,2071,1021.690002,44.47,-71.05,45,2014,In season
NewEngland,2014-02-27T00:00:00Z,white,2071,1021.690002,44.47,-71.05,58,2014,In season
NewEngland,2014-03-05T00:00:00Z,white,2071,1021.690002,44.47,-71.05,64,2014,In season
NewEngland,2014-02-15T00:00:00Z,white,2072,1012.190002,44.48,-71.04,46,2014,In season
NewEngland,2014-02-17T00:00:00Z,white,2072,1012.190002,44.48,-71.04,48,2014,In season
NewEngland,2014-02-19T00:00:00Z,white,2072,1012.190002,44.48,-71.04,50,2014,In season
NewEngland,2014-02-21T00:00:00Z,white,2072,1012.190002,44.48,-71.04,52,2014,In season
NewEngland,2016-02-02T00:00:00Z,white,2073,911.7910156,44.48,-71.05,33,2016,In season
NewEngland,2016-02-04T00:00:00Z,white,2073,911.7910156,44.48,-71.05,35,2016,In season
NewEngland,2016-02-08T00:00:00Z,white,2073,911.7910156,44.48,-71.05,39,2016,In season
NewEngland,2016-02-19T00:00:00Z,white,2073,911.7910156,44.48,-71.05,50,2016,In season
NewEngland,2016-03-06T00:00:00Z,white,2073,911.7910156,44.48,-71.05,66,2016,In season
NewEngland,2016-04-09T00:00:00Z,molting,2073,911.7910156,44.48,-71.05,100,2016,Out of season
NewEngland,2016-12-11T00:00:00Z,white,2073,911.7910156,44.48,-71.05,346,2016,In season
NewEngland,2016-12-22T00:00:00Z,white,2073,911.7910156,44.48,-71.05,357,2016,In season
NewEngland,2017-01-04T00:00:00Z,white,2073,911.7910156,44.48,-71.05,4,2017,In season
NewEngland,2017-01-05T00:00:00Z,white,2073,911.7910156,44.48,-71.05,5,2017,In season
NewEngland,2017-01-06T00:00:00Z,white,2073,911.7910156,44.48,-71.05,6,2017,In season
NewEngland,2017-01-07T00:00:00Z,white,2073,911.7910156,44.48,-71.05,7,2017,In season
NewEngland,2017-01-11T00:00:00Z,white,2073,911.7910156,44.48,-71.05,11,2017,In season
NewEngland,2017-01-19T00:00:00Z,white,2073,911.7910156,44.48,-71.05,19,2017,In season
NewEngland,2017-01-26T00:00:00Z,white,2073,911.7910156,44.48,-71.05,26,2017,In season
NewEngland,2017-02-01T00:00:00Z,white,2073,911.7910156,44.48,-71.05,32,2017,In season
NewEngland,2017-02-08T00:00:00Z,white,2073,911.7910156,44.48,-71.05,39,2017,In season
NewEngland,2017-02-14T00:00:00Z,white,2073,911.7910156,44.48,-71.05,45,2017,In season
NewEngland,2017-02-16T00:00:00Z,white,2073,911.7910156,44.48,-71.05,47,2017,In season
NewEngland,2017-02-18T00:00:00Z,white,2073,911.7910156,44.48,-71.05,49,2017,In season
NewEngland,2017-02-19T00:00:00Z,white,2073,911.7910156,44.48,-71.05,50,2017,In season
NewEngland,2017-02-21T00:00:00Z,white,2073,911.7910156,44.48,-71.05,52,2017,In season
NewEngland,2017-02-22T00:00:00Z,white,2073,911.7910156,44.48,-71.05,53,2017,In season
NewEngland,2017-02-24T00:00:00Z,white,2073,911.7910156,44.48,-71.05,55,2017,In season
NewEngland,2017-02-26T00:00:00Z,white,2073,911.7910156,44.48,-71.05,57,2017,In season
NewEngland,2017-02-27T00:00:00Z,white,2073,911.7910156,44.48,-71.05,58,2017,In season
NewEngland,2017-03-06T00:00:00Z,white,2073,911.7910156,44.48,-71.05,65,2017,In season
NewEngland,2017-03-09T00:00:00Z,white,2073,911.7910156,44.48,-71.05,68,2017,In season
NewEngland,2017-03-10T00:00:00Z,white,2073,911.7910156,44.48,-71.05,69,2017,In season
NewEngland,2017-03-21T00:00:00Z,white,2073,911.7910156,44.48,-71.05,80,2017,In season
NewEngland,2017-03-28T00:00:00Z,white,2073,911.7910156,44.48,-71.05,87,2017,In season
NewEngland,2017-03-31T00:00:00Z,white,2073,911.7910156,44.48,-71.05,90,2017,In season
NewEngland,2017-04-05T00:00:00Z,white,2073,911.7910156,44.48,-71.05,95,2017,In season
NewEngland,2017-04-08T00:00:00Z,molting,2073,911.7910156,44.48,-71.05,98,2017,In season
NewEngland,2017-04-12T00:00:00Z,molting,2073,911.7910156,44.48,-71.05,102,2017,Out of season
NewEngland,2017-04-13T00:00:00Z,molting,2073,911.7910156,44.48,-71.05,103,2017,Out of season
NewEngland,2017-04-14T00:00:00Z,molting,2073,911.7910156,44.48,-71.05,104,2017,Out of season
NewEngland,2017-04-15T00:00:00Z,molting,2073,911.7910156,44.48,-71.05,105,2017,Out of season
Canada,2012-02-01T00:00:00Z,white,61,1883,50.88,-115.56,32,2012,In season
Canada,2012-07-23T00:00:00Z,brown,61,1883,50.88,-115.56,205,2012,Out of season
Canada,2012-07-26T00:00:00Z,brown,61,1883,50.88,-115.56,208,2012,Out of season
Canada,2013-09-01T00:00:00Z,brown,62,2193,50.84,-115.57,244,2013,Out of season
Canada,2013-11-28T00:00:00Z,white,62,2193,50.84,-115.57,332,2013,In season
Canada,2015-06-08T00:00:00Z,brown,62,2193,50.84,-115.57,159,2015,Out of season
Canada,2011-10-12T00:00:00Z,molting,63,1926,51.34,-116.37,285,2011,In season
Canada,2011-10-25T00:00:00Z,white,63,1926,51.34,-116.37,298,2011,In season
Canada,2011-10-26T00:00:00Z,white,63,1926,51.34,-116.37,299,2011,In season
Canada,2011-10-27T00:00:00Z,white,63,1926,51.34,-116.37,300,2011,In season
Canada,2011-10-28T00:00:00Z,white,63,1926,51.34,-116.37,301,2011,In season
Canada,2011-11-15T00:00:00Z,white,63,1926,51.34,-116.37,319,2011,In season
Canada,2011-11-16T00:00:00Z,white,63,1926,51.34,-116.37,320,2011,In season
Canada,2011-11-18T00:00:00Z,white,63,1926,51.34,-116.37,322,2011,In season
Canada,2011-11-19T00:00:00Z,white,63,1926,51.34,-116.37,323,2011,In season
Canada,2011-11-20T00:00:00Z,white,63,1926,51.34,-116.37,324,2011,In season
Canada,2011-11-24T00:00:00Z,white,63,1926,51.34,-116.37,328,2011,In season
Canada,2011-11-26T00:00:00Z,white,63,1926,51.34,-116.37,330,2011,In season
Canada,2011-11-27T00:00:00Z,white,63,1926,51.34,-116.37,331,2011,In season
Canada,2011-11-29T00:00:00Z,white,63,1926,51.34,-116.37,333,2011,In season
Canada,2011-11-30T00:00:00Z,white,63,1926,51.34,-116.37,334,2011,In season
Canada,2011-12-01T00:00:00Z,white,63,1926,51.34,-116.37,335,2011,In season
Canada,2011-12-03T00:00:00Z,white,63,1926,51.34,-116.37,337,2011,In season
Canada,2011-12-06T00:00:00Z,white,63,1926,51.34,-116.37,340,2011,In season
Canada,2011-12-11T00:00:00Z,white,63,1926,51.34,-116.37,345,2011,In season
Canada,2011-12-14T00:00:00Z,white,63,1926,51.34,-116.37,348,2011,In season
Canada,2011-12-18T00:00:00Z,white,63,1926,51.34,-116.37,352,2011,In season
Canada,2012-02-02T00:00:00Z,white,63,1926,51.34,-116.37,33,2012,In season
Canada,2012-02-03T00:00:00Z,white,63,1926,51.34,-116.37,34,2012,In season
Canada,2012-02-06T00:00:00Z,white,63,1926,51.34,-116.37,37,2012,In season
Canada,2012-03-09T00:00:00Z,white,63,1926,51.34,-116.37,69,2012,In season
Canada,2012-03-14T00:00:00Z,white,63,1926,51.34,-116.37,74,2012,In season
Canada,2012-04-09T00:00:00Z,white,63,1926,51.34,-116.37,100,2012,In season
Canada,2012-06-01T00:00:00Z,brown,63,1926,51.34,-116.37,153,2012,In season
Canada,2014-01-24T00:00:00Z,white,63,1926,51.34,-116.37,24,2014,In season
Canada,2014-03-13T00:00:00Z,white,63,1926,51.34,-116.37,72,2014,In season
Canada,2015-03-11T00:00:00Z,white,63,1926,51.34,-116.37,70,2015,In season
Canada,2015-04-16T00:00:00Z,white,63,1926,51.34,-116.37,106,2015,In season
Canada,2015-04-22T00:00:00Z,molting,63,1926,51.34,-116.37,112,2015,In season
Canada,2013-03-31T00:00:00Z,molting,64,1817,51.66,-115.89,90,2013,In season
Canada,2013-05-12T00:00:00Z,molting,64,1817,51.66,-115.89,132,2013,In season
Canada,2013-06-07T00:00:00Z,brown,64,1817,51.66,-115.89,158,2013,Out of season
Canada,2013-08-03T00:00:00Z,brown,64,1817,51.66,-115.89,215,2013,Out of season
Canada,2014-09-01T00:00:00Z,brown,64,1817,51.66,-115.89,244,2014,Out of season
Canada,2014-09-02T00:00:00Z,brown,64,1817,51.66,-115.89,245,2014,Out of season
Canada,2015-09-12T00:00:00Z,brown,64,1817,51.66,-115.89,255,2015,Out of season
Canada,2012-07-31T00:00:00Z,brown,65,1926,51.58,-116.18,213,2012,Out of season
Canada,2012-08-11T00:00:00Z,brown,65,1926,51.58,-116.18,224,2012,Out of season
Canada,2012-08-16T00:00:00Z,brown,65,1926,51.58,-116.18,229,2012,Out of season
Canada,2012-08-19T00:00:00Z,brown,65,1926,51.58,-116.18,232,2012,Out of season
Canada,2012-09-13T00:00:00Z,brown,65,1926,51.58,-116.18,257,2012,Out of season
Canada,2012-09-20T00:00:00Z,brown,65,1926,51.58,-116.18,264,2012,Out of season
Canada,2012-09-22T00:00:00Z,brown,65,1926,51.58,-116.18,266,2012,Out of season
Canada,2012-09-26T00:00:00Z,brown,65,1926,51.58,-116.18,270,2012,Out of season
Canada,2012-10-04T00:00:00Z,brown,65,1926,51.58,-116.18,278,2012,Out of season
Canada,2013-07-15T00:00:00Z,brown,65,1926,51.58,-116.18,196,2013,Out of season
Canada,2013-07-16T00:00:00Z,brown,65,1926,51.58,-116.18,197,2013,Out of season
Canada,2013-07-21T00:00:00Z,brown,65,1926,51.58,-116.18,202,2013,Out of season
Canada,2013-08-05T00:00:00Z,brown,65,1926,51.58,-116.18,217,2013,Out of season
Canada,2013-10-31T00:00:00Z,white,65,1926,51.58,-116.18,304,2013,In season
Canada,2013-11-05T00:00:00Z,molting,65,1926,51.58,-116.18,309,2013,In season
Canada,2013-11-23T00:00:00Z,white,65,1926,51.58,-116.18,327,2013,In season
Canada,2013-11-25T00:00:00Z,white,65,1926,51.58,-116.18,329,2013,In season
Canada,2013-11-29T00:00:00Z,white,65,1926,51.58,-116.18,333,2013,In season
Canada,2013-12-02T00:00:00Z,white,65,1926,51.58,-116.18,336,2013,In season
Canada,2013-12-22T00:00:00Z,white,65,1926,51.58,-116.18,356,2013,In season
Canada,2013-12-27T00:00:00Z,white,65,1926,51.58,-116.18,361,2013,In season
Canada,2013-12-29T00:00:00Z,white,65,1926,51.58,-116.18,363,2013,In season
Canada,2014-01-22T00:00:00Z,white,65,1926,51.58,-116.18,22,2014,In season
Canada,2014-02-08T00:00:00Z,white,65,1926,51.58,-116.18,39,2014,In season
Canada,2014-03-21T00:00:00Z,white,65,1926,51.58,-116.18,80,2014,In season
Canada,2014-03-29T00:00:00Z,white,65,1926,51.58,-116.18,88,2014,In season
Canada,2014-04-09T00:00:00Z,white,65,1926,51.58,-116.18,99,2014,In season
Canada,2014-05-01T00:00:00Z,white,65,1926,51.58,-116.18,121,2014,In season
Canada,2014-06-08T00:00:00Z,brown,65,1926,51.58,-116.18,159,2014,In season
Canada,2014-06-14T00:00:00Z,brown,65,1926,51.58,-116.18,165,2014,In season
Canada,2014-11-17T00:00:00Z,white,65,1926,51.58,-116.18,321,2014,In season
Canada,2015-01-27T00:00:00Z,white,65,1926,51.58,-116.18,27,2015,In season
Canada,2015-02-09T00:00:00Z,white,65,1926,51.58,-116.18,40,2015,In season
Canada,2015-02-21T00:00:00Z,white,65,1926,51.58,-116.18,52,2015,In season
Canada,2015-12-06T00:00:00Z,white,65,1926,51.58,-116.18,340,2015,In season
Canada,2015-12-07T00:00:00Z,white,65,1926,51.58,-116.18,341,2015,In season
Canada,2016-01-24T00:00:00Z,white,65,1923,51.58,-116.17,24,2016,In season
Canada,2016-04-01T00:00:00Z,white,65,1923,51.58,-116.17,92,2016,In season
Canada,2014-12-26T00:00:00Z,white,66,2081,51.34,-116.36,360,2014,In season
Canada,2015-05-11T00:00:00Z,molting,66,2081,51.34,-116.36,131,2015,Out of season
Canada,2016-04-13T00:00:00Z,white,66,2081,51.34,-116.36,104,2016,In season
Canada,2012-07-19T00:00:00Z,brown,67,1992,51.35,-116.17,201,2012,Out of season
Canada,2012-07-20T00:00:00Z,brown,67,1992,51.35,-116.17,202,2012,Out of season
Canada,2012-07-25T00:00:00Z,brown,67,1992,51.35,-116.17,207,2012,Out of season
Canada,2012-07-28T00:00:00Z,brown,67,1992,51.35,-116.17,210,2012,Out of season
Canada,2012-07-29T00:00:00Z,brown,67,1992,51.35,-116.17,211,2012,Out of season
Canada,2012-07-30T00:00:00Z,brown,67,1992,51.35,-116.17,212,2012,Out of season
Canada,2012-08-03T00:00:00Z,brown,67,1992,51.35,-116.17,216,2012,Out of season
Canada,2012-08-10T00:00:00Z,brown,67,1992,51.35,-116.17,223,2012,Out of season
Canada,2012-08-11T00:00:00Z,brown,67,1992,51.35,-116.17,224,2012,Out of season
Canada,2012-08-17T00:00:00Z,brown,67,1992,51.35,-116.17,230,2012,Out of season
Canada,2012-08-29T00:00:00Z,brown,67,1992,51.35,-116.17,242,2012,Out of season
Canada,2012-08-30T00:00:00Z,brown,67,1992,51.35,-116.17,243,2012,Out of season
Canada,2012-09-03T00:00:00Z,brown,67,1992,51.35,-116.17,247,2012,Out of season
Canada,2012-09-04T00:00:00Z,brown,67,1992,51.35,-116.17,248,2012,Out of season
Canada,2012-09-05T00:00:00Z,brown,67,1992,51.35,-116.17,249,2012,Out of season
Canada,2012-09-12T00:00:00Z,brown,67,1992,51.35,-116.17,256,2012,Out of season
Canada,2012-09-14T00:00:00Z,brown,67,1992,51.35,-116.17,258,2012,Out of season
Canada,2012-09-16T00:00:00Z,brown,67,1992,51.35,-116.17,260,2012,Out of season
Canada,2013-10-02T00:00:00Z,brown,67,1992,51.35,-116.17,275,2013,In season
Canada,2013-10-05T00:00:00Z,brown,67,1992,51.35,-116.17,278,2013,In season
Canada,2013-10-10T00:00:00Z,brown,67,1992,51.35,-116.17,283,2013,In season
Canada,2013-10-19T00:00:00Z,molting,67,1992,51.35,-116.17,292,2013,In season
Canada,2013-10-28T00:00:00Z,white,67,1992,51.35,-116.17,301,2013,In season
Canada,2013-11-07T00:00:00Z,white,67,1992,51.35,-116.17,311,2013,In season
Canada,2013-11-21T00:00:00Z,white,67,1992,51.35,-116.17,325,2013,In season
Canada,2013-11-25T00:00:00Z,white,67,1992,51.35,-116.17,329,2013,In season
Canada,2013-11-26T00:00:00Z,white,67,1992,51.35,-116.17,330,2013,In season
Canada,2013-11-29T00:00:00Z,white,67,1992,51.35,-116.17,333,2013,In season
Canada,2013-12-01T00:00:00Z,white,67,1992,51.35,-116.17,335,2013,In season
Canada,2013-12-04T00:00:00Z,white,67,1992,51.35,-116.17,338,2013,In season
Canada,2013-12-13T00:00:00Z,white,67,1992,51.35,-116.17,347,2013,In season
Canada,2013-12-23T00:00:00Z,white,67,1992,51.35,-116.17,357,2013,In season
Canada,2014-01-02T00:00:00Z,white,67,1992,51.35,-116.17,2,2014,In season
Canada,2014-01-08T00:00:00Z,white,67,1992,51.35,-116.17,8,2014,In season
Canada,2014-01-16T00:00:00Z,white,67,1992,51.35,-116.17,16,2014,In season
Canada,2014-01-18T00:00:00Z,white,67,1992,51.35,-116.17,18,2014,In season
Canada,2014-01-21T00:00:00Z,white,67,1992,51.35,-116.17,21,2014,In season
Canada,2014-01-23T00:00:00Z,white,67,1992,51.35,-116.17,23,2014,In season
Canada,2014-02-01T00:00:00Z,white,67,1992,51.35,-116.17,32,2014,In season
Canada,2014-02-08T00:00:00Z,white,67,1992,51.35,-116.17,39,2014,In season
Canada,2014-02-15T00:00:00Z,white,67,1992,51.35,-116.17,46,2014,In season
Canada,2014-03-12T00:00:00Z,white,67,1992,51.35,-116.17,71,2014,In season
Canada,2014-03-15T00:00:00Z,white,67,1992,51.35,-116.17,74,2014,In season
Canada,2014-03-20T00:00:00Z,white,67,1992,51.35,-116.17,79,2014,In season
Canada,2014-03-24T00:00:00Z,white,67,1992,51.35,-116.17,83,2014,In season
Canada,2014-05-14T00:00:00Z,brown,67,1992,51.35,-116.17,134,2014,In season
Canada,2014-05-15T00:00:00Z,molting,67,1992,51.35,-116.17,135,2014,In season
Canada,2014-05-20T00:00:00Z,molting,67,1992,51.35,-116.17,140,2014,In season
Canada,2014-05-21T00:00:00Z,molting,67,1992,51.35,-116.17,141,2014,In season
Canada,2014-05-26T00:00:00Z,brown,67,1992,51.35,-116.17,146,2014,In season
Canada,2014-07-02T00:00:00Z,brown,67,1992,51.35,-116.17,183,2014,In season
Canada,2014-07-06T00:00:00Z,brown,67,1992,51.35,-116.17,187,2014,Out of season
Canada,2014-07-08T00:00:00Z,brown,67,1992,51.35,-116.17,189,2014,Out of season
Canada,2014-07-12T00:00:00Z,brown,67,1992,51.35,-116.17,193,2014,Out of season
Canada,2014-07-20T00:00:00Z,brown,67,1992,51.35,-116.17,201,2014,Out of season
Canada,2014-07-30T00:00:00Z,brown,67,1992,51.35,-116.17,211,2014,Out of season
Canada,2014-08-18T00:00:00Z,brown,67,1992,51.35,-116.17,230,2014,Out of season
Canada,2014-08-26T00:00:00Z,brown,67,1992,51.35,-116.17,238,2014,Out of season
Canada,2014-08-27T00:00:00Z,brown,67,1992,51.35,-116.17,239,2014,Out of season
Canada,2014-09-03T00:00:00Z,brown,67,1992,51.35,-116.17,246,2014,Out of season
Canada,2014-09-04T00:00:00Z,brown,67,1992,51.35,-116.17,247,2014,Out of season
Canada,2014-09-05T00:00:00Z,brown,67,1992,51.35,-116.17,248,2014,Out of season
